website-url,category,products-link-href,products-name,,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/baby-powder-extra-mild-200gm-for-0-babies-i138388241-s1061214129.html?search=1,Baby Powder Extra Mild 200gm For 0+ Babies,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/chicco-soft-baby-comodtoilet-seat-potty-trainer-safe-hygiene-i136888089-s1059106459.html?search=1,Chicco Soft Baby Comod/Toilet Seat Potty Trainer Safe Hygiene,,,,,,,
https://www.daraz.com.bd/,Clothing & Accessories,https://www.daraz.com.bd/products/baby-hatgloves-shoe-multicolor-0-6-months-thailand-i151602104-s1078798076.html?search=1,"Baby Hat,Gloves & shoe-Multicolor (0-6 Months) Thailand",,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/baby-toothbrush-1pcs-i148834279-s1075020425.html?search=1,Baby Toothbrush 1pcs,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/carriersfit-bag-for-baby-blue-colour-9-12-months-i141986875-s1065776072.html?search=1,Carriers/Fit Bag for Baby blue Colour (9-12 Months),,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/baby-bed-with-mosquito-net-and-pillow-multi-color-i148712067-s1074800569.html?search=1,Baby Bed With Mosquito Net And Pillow -  Multi-Color,,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/tent-play-house-and-pit-ball-set-for-kid-eocusun-ball-pit-play-tentkids-tentspop-up-play-tent-play-tents-house-indoor-and-outdoor-children-kid-tent-beach-tent-playhouse-zipper-storage-case-for-boys-girls-toddler-i148416568-s1074368799.html?search=1,"Tent Play House And Pit Ball Set For Kid, EocuSun Ball Pit Play Tent,Kids Tents/Pop Up Play Tent Play Tents House Indoor and Outdoor Children Kid Tent Beach Tent Playhouse Zipper Storage Case for Boys Girls Toddler",,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/toy-music-gun-for-kids-with-music-and-light-multicolor-i151738137-s1079002897.html?search=1,Toy Music Gun For Kids With Music and Light Multicolor,,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/1-pcs-babies-waterproof-sheet-urine-changing-pads-cartoon-reusable-infants-bedding-mat-2319-inches-color-a-per-stock-i138698369-s1061624333.html?search=1,[1 Pcs] Babies Waterproof Sheet Urine Changing Pads Cartoon Reusable Infants Bedding Mat - 23*19 Inches [[Color a per Stock]],,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/super-gun-toys-for-kids-cool-sound-dazzling-light-i148808766-s1074982581.html?search=1,Super Gun Toys for Kids Cool Sound & Dazzling Light,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/monopoly-classic-replacement-board-by-hasbro-i144786248-s1069696723.html?search=1,Monopoly Classic Replacement Board by Hasbro,,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/black-revolver-kids-gun-toy-gun-with-bullets-i149954588-s1076320436.html?search=1,Black Revolver Kids Gun Toy Gun with Bullets,,,,,,,
https://www.daraz.com.bd/,Mother & Baby,https://www.daraz.com.bd/products/soft-shoes-for-baby-i152566939-s1080444525.html?search=1,Soft shoes for baby,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/crawling-play-mat-for-kids-multi-color-i142342653-s1066266123.html?search=1,Crawling Play Mat For Kids - Multi-Color,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/baby-toy-wireless-talking-toy-for-kids-in-4-character-ben-10-frozen-angry-bird-spiderman-i144340861-s1068996242.html?search=1,"Baby Toy Wireless Talking Toy For Kids In 4 character, BEN 10 /Frozen /Angry Bird /Spiderman",,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/golden-tea-spoon-6pcs-i144932291-s1069904741.html?search=1,Golden Tea Spoon 6pcs,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/pack-of-3-waterproof-plastic-baby-toddler-pants-i135454517-s1057456913.html?search=1,Pack of 3 Waterproof Plastic Baby Toddler Pants,,,,,,,
https://www.daraz.com.bd/,Remote Control & Vehicles,https://www.daraz.com.bd/products/elephant-light-car-i152122600-s1079638652.html?search=1,Elephant Light Car,,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/plastic-toy-gun-blue-and-orange-i152566099-s1080412004.html?search=1,Plastic Toy Gun - Blue and Orange,,,,,,,
https://www.daraz.com.bd/,Clothing & Accessories,https://www.daraz.com.bd/products/techlabel-romper-for-babies-boys-girls-newborn-bodysuit-jumpsuits-i151022258-s1077946588.html?search=1,TechLabel Romper for Babies     Boys Girls Newborn Bodysuit Jumpsuits,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/paper-uno-card-game-for-kids-multicolor-i142554362-s1066514313.html?search=1,Paper Uno Card Game For Kids - Multicolor,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/kids-sticker-set-3pc-or-4pc-set-i145342084-s1070622687.html?search=1,KIDS STICKER SET (3PC OR 4PC SET),,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/applebear-feeding-spoon-set-of-2-pcsnull-i144806414-s1069732646.html?search=1,Applebear Feeding Spoon Set of 2 pcs(null),,,,,,,
https://www.daraz.com.bd/,Clothing & Accessories,https://www.daraz.com.bd/products/stylish-girls-skirt-romper-jump-suit-i150664754-s1077342526.html?search=1,Stylish Girls Skirt Romper Jump Suit,,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/plastic-bb-bullets-for-toy-guns-total-500-pcs-i150214691-s1076680782.html?search=1,Plastic Bb Bullets For Toy Guns (Total 500 Pcs),,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/baby-poty-with-seat-bb-203-i136882067-s1059096958.html?search=1,BABY POTY WITH SEAT BB-203,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/harmonica-mouth-organ-24-holes-i144938018-s1069910680.html?search=1,HARMONICA Mouth Organ (24 HOLES),,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/soft-bullet-gun-red-and-blue-i152544845-s1080378568.html?search=1,Soft Bullet Gun - Red and Blue,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/comfortable-baby-carrier-comfort-wrap-bag_blue-i142706235-s1066700319.html?search=1,Comfortable  BABY CARRIER Comfort WRAP BAG_Blue,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/uno-card-game-play-1pc-i147924074-s1073734560.html?search=1,UNO Card Game Play-1pc,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/musical-toy-kitten-design-light-and-sound-animal-stick-toy-for-new-borne-baby-good-sound-and-attractive-toys-for-new-born-and-toddlers-cheap-price-toy-i149220922-s1075526869.html?search=1,Musical toy Kitten Design Light and Sound Animal Stick Toy For New Borne Baby good sound and attractive toys for new born and toddlers cheap price toy,,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/baby-shower-cap-multicolors-i140302456-s1063712827.html?search=1,Baby Shower Cap - Multicolors,,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/sebamed-baby-cream-extra-soft-200ml-i137216889-s1059762187.html?search=1,Sebamed Baby Cream Extra Soft 200ml,,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/1-pcs-baby-water-proof-and-reusable-matbed-protectorabsorbent-dry-sheets-2319-inches-color-a-per-stock-i138692529-s1061616869.html?search=1,[1 Pcs] Baby Water Proof and Reusable Mat/Bed Protector/Absorbent Dry Sheets 23*19 Inches [[Color a per Stock]],,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/toy-machine-gun-gray-i152554837-s1080398692.html?search=1,Toy Machine Gun - Gray,,,,,,,
https://www.daraz.com.bd/,Remote Control & Vehicles,https://www.daraz.com.bd/products/telephone-toy-i152654627-s1080622258.html?search=1,Telephone Toy,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/baby-bouncer-chair-i141782186-s1065526828.html?search=1,Baby Bouncer Chair,,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/baby-3-pillows-set-i144422989-s1069104576.html?search=1,Baby 3 Pillows set,,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/plastic-super-shoot-gun-toy-multicolor-i152568047-s1080406454.html?search=1,Plastic Super Shoot Gun Toy - Multicolor,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/plastic-duck-toy-with-sound-i143570331-s1067890473.html?search=1,Plastic Duck Toy With Sound,,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/manual-breastfeeding-pump-i147780719-s1073554065.html?search=1,Manual Breastfeeding Pump,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/baby-bouncer-chair-i145682328-s1071092431.html?search=1,Baby Bouncer Chair,,,,,,,
https://www.daraz.com.bd/,Mother & Baby,https://www.daraz.com.bd/products/100-cotton-baby-crochet-shoes-kushikata-for-cute-baby-i151626125-s1078846667.html?search=1,100% COTTON BABY CROCHET SHOES (Kushikata For Cute Baby),,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/boxer-belt-champion-boxer-boxing-kid-toy-wwe-champion-boxing-gloves-exclusive-super-boxing-set-i152422127-s1080114369.html?search=1,Boxer Belt Champion Boxer Boxing Kid Toy WWE Champion Boxing Gloves ( Exclusive  Super Boxing Set),,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/spoon-white-and-red-i147086318-s1072732182.html?search=1,Spoon - White and Red,,,,,,,
https://www.daraz.com.bd/,Nursery,https://www.daraz.com.bd/products/kidsbabies-waterproof-sheet-urine-changing-pads-cartoon-reusable-infants-bedding-mat-2319-inches-color-a-per-stock-1pcs-i138692691-s1061622641.html?search=1,Kids/Babies Waterproof Sheet Urine Changing Pads Cartoon Reusable Infants Bedding Mat - 23*19 Inches [[Color a per Stock]]  - 1PCS,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/washable-reusable-cloth-baby-diaper-combo-3-diaper-with-3-pad-3-layer-i143586620-s1067942166.html?search=1,Washable Reusable Cloth Baby Diaper ( Combo 3 Diaper with 3 pad 3 Layer ),,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/america-card-game-for-family-fun-family-children-friends-playing-fun-cards-traditional-game-classic-game-i148898935-s1075124722.html?search=1,null,,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/9pcs-measurement-cup-set-white-i150504940-s1077114331.html?search=1,(9PCS) Measurement Cup Set - White,,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/nerf-n-strike-elite-shooting-soft-bullet-blaster-6-dart-rotating-drum-i152080467-s1079576437.html?search=1,"Nerf N-Strike Elite Shooting, Soft Bullet Blaster, 6-Dart Rotating Drum",,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/50-balls-with-trent-house-white-i152514410-s1080304889.html?search=1,50 balls with Trent House  - White,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/farlin-baby-toilet-seat-green-i141258474-s1064940728.html?search=1,FARLIN BABY TOILET SEAT GREEN,,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/finger-toothbrush-for-kids-transparent-i143544681-s1067854458.html?search=1,Finger Toothbrush For Kids - Transparent,,,,,,,
https://www.daraz.com.bd/,Clothing & Accessories,https://www.daraz.com.bd/products/girls-half-sleeve-t-shirt-set-with-pant-i150396973-s1076962773.html?search=1,Girls Half-Sleeve T-shirt Set with Pant,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/popular-baby-potty-red-i145246447-s1070448979.html?search=1,Popular Baby Potty Red,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/cloth-diapers-reusable-baby-cloth-diapers-3-k-g-to-15-k-g-multicolor-1-piece-i145590642-s1070970370.html?search=1,Cloth Diapers / Reusable Baby Cloth Diapers (3 k g to 15 k g)-Multicolor,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/rotating-bed-bell-toy-with-music-i141966462-s1065724686.html?search=1,Rotating Bed Bell Toy with Music,,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/washable-breatthable-absorbency-breastt-pads-anti-overflow-maternity-nursing-pad-baby-feeding-breasttfeeding-mom-necessary-new-2020-i145746549-s1071180690.html?search=1,বাচ্চাকে দুধ খাওয়ানোর পর মায়ের জামা শুকনো রাখতে- Washable Breatthable Absorbency Breastt Pads Anti-overflow Maternity Nursing Pad Baby Feeding Breasttfeeding Mom Necessary New 2020,,,,,,,
https://www.daraz.com.bd/,Remote Control & Vehicles,https://www.daraz.com.bd/products/hotwheels-69-dodge-charger-500-i150962256-s1077864135.html?search=1,Hotwheels '69 Dodge Charger 500',,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/animals-set-big-6-pieces-dinosaurs-soft-toy-for-kids-animalnull-i145508035-s1070850973.html?search=1,Animals set Big 6 pieces Dinosaurs soft toy for kids Animal(null),,,,,,,
https://www.daraz.com.bd/,Clothing & Accessories,https://www.daraz.com.bd/products/cotton-handmadehomemade-newborn-baby-nima-5-pcs-combo-soft-high-quality-multicolor-nima-set-newborn-dress-i149572171-s1075916220.html?search=1,"Cotton & Handmade/Homemade Newborn baby NIMA 5 pcs combo, Soft & High Quality Multicolor, nima set, newborn dress",,,,,,,
https://www.daraz.com.bd/,Remote Control & Vehicles,https://www.daraz.com.bd/products/remote-control-baby-racing-car-i151870049-s1079222908.html?search=1,Remote control baby Racing Car,,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/water-big-gun-for-kids-i152784787-s1080894288.html?search=1,water big gun for kids,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/pokemon-trading-card-game-cards-for-kids-gift-i148712944-s1074830279.html?search=1,Pokemon Trading Card Game Cards for Kids Gift,,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/baby-powder-150g-i140020682-s1063364067.html?search=1,Baby Powder 150g,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/multifunctional-premium-baby-rocking-chair-i142830938-s1066878217.html?search=1,Multifunctional Premium Baby Rocking Chair,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/safe-baby-carrier-bag-6-in-1-i143572213-s1067884774.html?search=1,Safe Baby Carrier Bag 6 in 1,,,,,,,
https://www.daraz.com.bd/,Toys & Games,https://www.daraz.com.bd/products/professional-slingshot-sling-shot-aluminium-alloy-slingshots-outdoor-game-hunting-catapult-gulti-goolti-i153054917-s1081332125.html?search=1,Professional Slingshot Sling shot Aluminium Alloy slingshots Outdoor Game Hunting Catapult Gulti Goolti,,,,,,,
https://www.daraz.com.bd/,Traditional Games,https://www.daraz.com.bd/products/dominoes-games-28-pcs-1-set-i147750200-s1073494719.html?search=1,DOMINOES Games - 28 Pcs - 1 Set,,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/baby-bath-wash-towels-for-all-babys-size-40-22-1-pcs-i137962638-s1060726375.html?search=1,"Baby Bath Wash Towels For All Babys ( Size : 40"" * 22"" ) - 1 Pcs",,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/shoot-gun-for-kids-i152798334-s1080892938.html?search=1,Shoot Gun For Kids,,,,,,,
https://www.daraz.com.bd/,Baby & Toddler Toys,https://www.daraz.com.bd/products/merry-go-rotating-bed-bell-toy-with-music-i149578453-s1075924311.html?search=1,Merry Go Rotating Bed Bell Toy with Music,,,,,,,
https://www.daraz.com.bd/,Mother & Baby,https://www.daraz.com.bd/products/soft-shoes-for-baby-i152588105-s1080468005.html?search=1,Soft shoes for baby,,,,,,,
https://www.daraz.com.bd/,Baby Gear,https://www.daraz.com.bd/products/carriersfit-bag-for-baby-red-colour-9-12-months-i141984752-s1065774225.html?search=1,Carriers/Fit Bag for Baby Red Colour (9-12 Months),,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/toy-gun-for-kids-baby-gun-_-gun-for-kids-i152804187-s1080908272.html?search=1,Toy Gun For Kids Baby Gun _ Gun For Kids,,,,,,,
https://www.daraz.com.bd/,Feeding,https://www.daraz.com.bd/products/manual-breast-pump-with-lid-for-breastfeeding-using-only-100-food-grade-bpa-free-breastpump-materials-for-breast-feeding-i146800750-s1072462163.html?search=1,"Manual Breast Pump with Lid for Breastfeeding using only 100% Food Grade, BPA-Free Breastpump Materials for Breast Feeding",,,,,,,
https://www.daraz.com.bd/,Baby Personal Care,https://www.daraz.com.bd/products/johnsons-milk-rice-lotion-500-ml-i140622248-s1064114273.html?search=1,Johnson's Milk + Rice Lotion 500 ml,,,,,,,
https://www.daraz.com.bd/,Sports & Outdoor Play,https://www.daraz.com.bd/products/toy-gun-for-kids-army-gun-_-gun-for-kids-i152648446-s1080598653.html?search=1,Toy Gun For Kids Army Gun _ Gun For Kids,,,,,,,
https://www.daraz.com.bd/,Diapering & Potty,https://www.daraz.com.bd/products/pant-system-nappy-for-babies-10-piece-i147216111-s1072884381.html?search=1,Pant system Nappy for babies (10 piece),,,,,,,
https://www.daraz.com.bd/,Remote Control & Vehicles,https://www.daraz.com.bd/products/toy-helicopter-i150962781-s1077870308.html?search=1,Toy Helicopter,,,,,,,
